Microsoft (R) COFF/PE Dumper Version 11.00.60610.1
Copyright (C) Microsoft Corporation.  All rights reserved.


Dump of file user32.dll

File Type: DLL

  Section contains the following exports for USER32.dll

    00000000 characteristics
    580198C6 time date stamp Sat Oct 15 10:47:34 2016
        0.00 version
        1502 ordinal base
        1207 number of functions
         944 number of names

    ordinal hint RVA      name

       2100  24C 000573D0 LookupIconIdFromDirectory
       2101  24D 00023E40 LookupIconIdFromDirectoryEx
       2102  24E 0002B9E0 MBToWCSEx
       2103  24F 00027D50 MBToWCSExt
       2104  250 00087820 MB_GetString
       2105  251 0001D790 MapDialogRect
       2106  252 00027C20 MapVirtualKeyA
       2107  253 00093C90 MapVirtualKeyExA
       2108  254 0009BDE0 MapVirtualKeyExW
       2109  255 00028A80 MapVirtualKeyW
       2110  256 0000DA50 MapWindowPoints
       2111  257 0002E0A0 MenuItemFromPoint
       2112  258 00056120 MenuWindowProcA
       2113  259 000561A0 MenuWindowProcW
       2114  25A 00097460 MessageBeep
       2115  25B 00088860 MessageBoxA
       2116  25C 00088890 MessageBoxExA
       2117  25D 000888C0 MessageBoxExW
       2118  25E 000888F0 MessageBoxIndirectA
       2119  25F 000889F0 MessageBoxIndirectW
       2120  260 00088A50 MessageBoxTimeoutA
       2121  261 00088B00 MessageBoxTimeoutW
       2122  262 00088BB0 MessageBoxW
       2123  263 0009DAE0 ModifyMenuA
       2124  264 00098DC0 ModifyMenuW
       2125  265 0000A3F0 MonitorFromPoint
       2126  266 000209C0 MonitorFromRect
       2127  267 0000CE00 MonitorFromWindow
       2128  268 0002E0B0 MoveWindow
       2129  269 00018E70 MsgWaitForMultipleObjects
       2130  26A 00018800 MsgWaitForMultipleObjectsEx
       2131  26B 00097480 NotifyOverlayWindow
       2132  26C 000195D0 NotifyWinEvent
       2133  26D 0008B870 OemKeyScan
       2134  26E 0008B8E0 OemToCharA
       2135  26F 0008B930 OemToCharBuffA
       2136  270 0008B980 OemToCharBuffW
       2137  271 0008B9C0 OemToCharW
       2138  272 0002A3D0 OffsetRect
       2139  273 00027050 OpenClipboard
       2140  274 000974A0 OpenDesktopA
       2141  275 000974F0 OpenDesktopW
       2142  276 00097520 OpenIcon
       2143  277 0002E0D0 OpenInputDesktop
       2144  278 0002E0E0 OpenThreadDesktop
       2145  279 00097A30 OpenWindowStationA
       2146  27A 00097A80 OpenWindowStationW
       2147  27B 00064D80 PackDDElParam
       2148  27C 00009530 PackTouchHitTestingProximityEvaluation
       2149  27D 0009C680 PaintDesktop
       2150  27E 0002E0F0 PaintMenuBar
       2151  27F 0002E100 PaintMonitor
       2152  280 00016760 PeekMessageA
       2153  281 00016920 PeekMessageW
       2154  282 0002E110 PhysicalToLogicalPoint
       2155  283 0002E120 PhysicalToLogicalPointForPerMonitorDPI
       2156  284 00023380 PostMessageA
       2157  285 00019090 PostMessageW
       2158  286 00028470 PostQuitMessage
       2159  287 00028720 PostThreadMessageA
       2160  288 0001A960 PostThreadMessageW
       2161  289 0002E130 PrintWindow
       2162  28A 00075360 PrivateExtractIconExA
       2163  28B 000753C0 PrivateExtractIconExW
       2164  28C 000754C0 PrivateExtractIconsA
       2165  28D 00022910 PrivateExtractIconsW
       2166  28E 00028E30 PrivateRegisterICSProc
       2167  28F 0000A0B0 PtInRect
       2168  290 0002E150 QueryBSDRWindow
       2169  291 0001B040 QueryDisplayConfig
       2170  292 0002E160 QuerySendMessage
       2171  293 0008D550 RIMAddInputObserver
       2172  294 0008D570 RIMAreSiblingDevices
       2173  295 0008D580 RIMDeviceIoControl
       2174  296 0008D590 RIMFreeInputBuffer
       2175  297 0008D5A0 RIMGetDevicePreparsedData
       2176  298 0008D5B0 RIMGetDevicePreparsedDataLockfree
       2177  299 0008D5D0 RIMGetDeviceProperties
       2178  29A 0008D5E0 RIMGetPhysicalDeviceRect
       2179  29B 0008D5F0 RIMGetSourceProcessId
       2180  29C 0008D600 RIMObserveNextInput
       2181  29D 0008D620 RIMOnPnpNotification
       2182  29E 0008D630 RIMOnTimerNotification
       2183  29F 0008D640 RIMReadInput
       2184  2A0 0008D650 RIMRegisterForInput
       2185  2A1 0008D660 RIMRemoveInputObserver
       2186  2A2 0008D680 RIMSetTestModeStatus
       2187  2A3 0008D690 RIMUnregisterForInput
       2188  2A4 0008D6A0 RIMUpdateInputObserverRegistration
       2189  2A5 0002E170 RealChildWindowFromPoint
       2190  2A6 00093D30 RealGetWindowClass
       2191  2A7 00093D30 RealGetWindowClassA
       2192  2A8 0001A5C0 RealGetWindowClassW
       2193  2A9 0008CFA0 ReasonCodeNeedsBugID
       2194  2AA 0008CFC0 ReasonCodeNeedsComment
       2195  2AB 00062DE0 RecordShutdownReason
       2196  2AC 0002E180 RedrawWindow
       2197  2AD 0002E190 RegisterBSDRWindow
       2198  2AE 0002B590 RegisterClassA
       2199  2AF 0009DB30 RegisterClassExA
       2200  2B0 00012A10 RegisterClassExW
       2201  2B1 00012CA0 RegisterClassW
       2202  2B2 00029FB0 RegisterClipboardFormatA
       2203  2B3 0001A3E0 RegisterClipboardFormatW
       2204  2B4 0009C890 RegisterDManipHook
       2205  2B5 0002BED0 RegisterDeviceNotificationA
       2206  2B6 00028A30 RegisterDeviceNotificationW
       2207  2B7 0002E1A0 RegisterErrorReportingDialog
       2208  2B8 00097BB0 RegisterFrostWindow
       2209  2B9 00097BD0 RegisterGhostWindow
       2210  2BA 0002E1B0 RegisterHotKey
       2211  2BB 00099950 RegisterLogonProcess
       2212  2BC 0002E1C0 RegisterManipulationThread
       2213  2BD 00028030 RegisterMessagePumpHook
       2214  2BE 0002E1D0 RegisterPointerDeviceNotifications
       2215  2BF 000568D0 RegisterPointerInputTarget
       2216  2C0 000568F0 RegisterPointerInputTargetEx
       2217  2C1 00027A80 RegisterPowerSettingNotification
       2218  2C2 0002E1E0 RegisterRawInputDevices
       2219  2C3 0002E1F0 RegisterServicesProcess
       2220  2C4 0002E200 RegisterSessionPort
       2221  2C5 00028E80 RegisterShellHookWindow
       2222  2C6 0009C8F0 RegisterSuspendResumeNotification
       2223  2C7 00097C10 RegisterSystemThread
       2224  2C8 0002E220 RegisterTasklist
       2225  2C9 0002E230 RegisterTouchHitTestingWindow
       2226  2CA 0009C950 RegisterTouchWindow
       2227  2CB 0009C970 RegisterUserApiHook
       2228  2CC 00029FB0 RegisterWindowMessageA
       2229  2CD 0001A3E0 RegisterWindowMessageW
       2230  2CE 000267B0 ReleaseCapture
       2231  2CF 00015440 ReleaseDC
       2232  2D0 0002E250 ReleaseDwmHitTestWaiters
       2233  2D1 00094E30 RemoveClipboardFormatListener
       2234  2D2 0002E260 RemoveInjectionDevice
       2235  2D3 0002E270 RemoveMenu
       2236  2D4 000277B0 RemovePropA
       2237  2D5 00019DA0 RemovePropW
       2238  2D6 00097CB0 ReplyMessage
       2239  2D7 0002E290 ResolveDesktopForWOW
       2240  2D8 00064DF0 ReuseDDElParam
       2241  2D9 00012250 ScreenToClient
       2242  2DA 00083720 ScrollChildren
       2243  2DB 00028CF0 ScrollDC
       2244  2DC 000279B0 ScrollWindow
       2245  2DD 00025DB0 ScrollWindowEx
       2246  2DE 0001B820 SendDlgItemMessageA
       2247  2DF 0001B690 SendDlgItemMessageW
       2248  2E0 00094240 SendIMEMessageExA
       2249  2E1 00094280 SendIMEMessageExW
       2250  2E2 0002E2B0 SendInput
       2251  2E3 0001B860 SendMessageA
       2252  2E4 00093DC0 SendMessageCallbackA
       2253  2E5 0001AF30 SendMessageCallbackW
       2254  2E6 00022390 SendMessageTimeoutA
       2255  2E7 00019C40 SendMessageTimeoutW
       2256  2E8 00010AC0 SendMessageW
       2257  2E9 00093E50 SendNotifyMessageA
       2258  2EA 0002BD30 SendNotifyMessageW
       2259  2EB 0002E2F0 SetActiveWindow
       2260  2EC 0002E330 SetCapture
       2261  2ED 00028CB0 SetCaretBlinkTime
       2262  2EE 00027C00 SetCaretPos
       2263  2EF 00028870 SetClassLongA
       2264  2F0 000281C0 SetClassLongW
       2265  2F1 0002E350 SetClassWord
       2266  2F2 000262B0 SetClipboardData
       2267  2F3 00028DD0 SetClipboardViewer
       2268  2F4 0002E360 SetCoalescableTimer
       2269  2F5 0002D34C SetCursor
       2270  2F6 0002E390 SetCursorContents
       2271  2F7 00097EA0 SetCursorPos
       2272  2F8 00097EC0 SetDebugErrorLevel
       2273  2F9 00097ED0 SetDeskWallpaper
       2274  2FA 0002E3A0 SetDisplayAutoRotationPreferences
       2275  2FB 0009DD30 SetDisplayConfig
       2276  2FC 0001B4E0 SetDlgItemInt
       2277  2FD 0001B6D0 SetDlgItemTextA
       2278  2FE 0001B910 SetDlgItemTextW
       2279  2FF 00097EF0 SetDoubleClickTime
       2280  300 0002E3D0 SetFeatureReportResponse
       2281  301 0002E3E0 SetFocus
       2282  302 0001B070 SetForegroundWindow
       2283  303 0002E3F0 SetGestureConfig
       2284  304 0002E420 SetInternalWindowPos
       2285  305 0002E430 SetKeyboardState
       2286  306 0008BA10 SetLastErrorEx
       2287  307 0002E440 SetLayeredWindowAttributes
       2288  308 0007E870 SetMagnificationDesktopColorEffect
       2289  309 0007E8E0 SetMagnificationDesktopMagnification
       2290  30A 0002E450 SetMagnificationLensCtxInformation
       2291  30B 0002D260 SetManipulationInputTarget
       2292  30C 00028CD0 SetMenu
       2293  30D 0002E460 SetMenuContextHelpId
       2294  30E 0002E470 SetMenuDefaultItem
       2295  30F 00085590 SetMenuInfo
       2296  310 000855C0 SetMenuItemBitmaps
       2297  311 0009DB70 SetMenuItemInfoA
       2298  312 00022800 SetMenuItemInfoW
       2299  313 000565E0 SetMessageExtraInfo
       2300  314 00097F30 SetMessageQueue
       2301  315 0002E480 SetMirrorRendering
       2302  316 00027AF0 SetParent
       2303  317 00027B50 SetPhysicalCursorPos
       2304  318 00028420 SetProcessDPIAware
       2305  319 00097F60 SetProcessDefaultLayout
       2306  31A 00009E00 SetProcessDpiAwarenessContext
       2307  31B 00009DD0 SetProcessDpiAwarenessInternal
       2308  31C 0002E4B0 SetProcessRestrictionExemption
       2309  31D 0002E4C0 SetProcessWindowStation
       2310  31E 00097F80 SetProgmanWindow
       2311  31F 000274A0 SetPropA
       2312  320 0001A2C0 SetPropW
       2313  321 0002A7B0 SetRect
       2314  322 0001A100 SetRectEmpty
       2315  323 0001F780 SetScrollInfo
       2316  324 0001F440 SetScrollPos
       2317  325 0001F580 SetScrollRange
       2318  326 00097FA0 SetShellWindow
       2319  327 0002E4D0 SetShellWindowEx
       2320  328 0009C9D0 SetSysColors
       2321  329 0008BA30 SetSysColorsTemp
       2322  32A 0009C9F0 SetSystemCursor
       2323  32B 0002E4E0 SetSystemMenu
       2324  32C 00097FC0 SetTaskmanWindow
       2325  32D 0002D334 SetThreadDesktop
       2326  32E 00097FE0 SetThreadDpiAwarenessContext
       2327  32F 0002E4F0 SetThreadInputBlocked
       2328  330 0001A0D0 SetTimer
       2329  331 000980B0 SetUserObjectInformationA
       2330  332 00098100 SetUserObjectInformationW
       2331  333 00098110 SetUserObjectSecurity
       2332  334 0001AC20 SetWinEventHook
       2333  335 0002E510 SetWindowBand
       2334  336 0001ABF0 SetWindowCompositionAttribute
       2335  337 0002E520 SetWindowCompositionTransition
       2336  338 00098150 SetWindowContextHelpId
       2337  339 0002E530 SetWindowDisplayAffinity
       2338  33A 0002E540 SetWindowFeedbackSetting
       2339  33B 00026E80 SetWindowLongA
       2340  33C 0000C4B0 SetWindowLongW
       2341  33D 0002E550 SetWindowPlacement
       2342  33E 0002E560 SetWindowPos
       2343  33F 0001F680 SetWindowRgn
       2344  340 0009CA30 SetWindowRgnEx
       2345  341 0009CA60 SetWindowStationUser
       2346  342 0001B9C0 SetWindowTextA
       2347  343 0001BA70 SetWindowTextW
       2348  344 0002E580 SetWindowWord
       2349  345 00055B40 SetWindowsHookA
       2350  346 00027E00 SetWindowsHookExA
       2351  347 0001AB00 SetWindowsHookExW
       2352  348 00055B60 SetWindowsHookW
       2353  349 000276A0 ShowCaret
       2354  34A 00027E40 ShowCursor
       2355  34B 00098170 ShowOwnedPopups
       2356  34C 0002E590 ShowScrollBar
       2357  34D 00098190 ShowStartGlass
       2358  34E 0002E5A0 ShowSystemCursor
       2359  34F 0002E5B0 ShowWindow
       2360  350 0002E5C0 ShowWindowAsync
       2361  351 000981B0 ShutdownBlockReasonCreate
       2362  352 0002E5D0 ShutdownBlockReasonDestroy
       2363  353 0002E5E0 ShutdownBlockReasonQuery
       2364  354 0002E5F0 SignalRedirectionStartComplete
       2365  355 0002E600 SkipPointerFrameMessages
       2366  356 000890E0 SoftModalMessageBox
       2367  357 0002E620 SoundSentry
       2368  358 0009E460 SubtractRect
       2369  359 00098360 SwapMouseButton
       2370  35A 00098380 SwitchDesktop
       2371  35B 000983A0 SwitchDesktopWithFade
       2372  35C 000983C0 SwitchToThisWindow
       2373  35D 0001F600 SystemParametersInfoA
       2374  35E 000983E0 SystemParametersInfoForDpi
       2375  35F 00018B40 SystemParametersInfoW
       2376  360 00063420 TabbedTextOutA
       2377  361 000634C0 TabbedTextOutW
       2378  362 000984C0 TileChildWindows
       2379  363 00083C20 TileWindows
       2380  364 00028590 ToAscii
       2381  365 000986A0 ToAsciiEx
       2382  366 000285E0 ToUnicode
       2383  367 0009CAB0 ToUnicodeEx
       2384  368 0002E630 TrackMouseEvent
       2385  369 000856E0 TrackPopupMenu
       2386  36A 0002E640 TrackPopupMenuEx
       2387  36B 00022750 TranslateAccelerator
       2388  36C 00022750 TranslateAcceleratorA
       2389  36D 00024300 TranslateAcceleratorW
       2390  36E 00083F00 TranslateMDISysAccel
       2391  36F 00019140 TranslateMessage
       2392  370 0009CAF0 TranslateMessageEx
       2393  371 0002E660 UnhookWinEvent
       2394  372 000987D0 UnhookWindowsHook
       2395  373 0002E670 UnhookWindowsHookEx
       2396  374 00022050 UnionRect
       2397  375 000987F0 UnloadKeyboardLayout
       2398  376 0002E680 UnlockWindowStation
       2399  377 00064F80 UnpackDDElParam
       2400  378 0002B460 UnregisterClassA
       2401  379 00012BB0 UnregisterClassW
       2402  37A 000289F0 UnregisterDeviceNotification
       2403  37B 0002E690 UnregisterHotKey
       2404  37C 00028300 UnregisterMessagePumpHook
       2405  37D 00056930 UnregisterPointerInputTarget
       2406  37E 00056950 UnregisterPointerInputTargetEx
       2407  37F 00027C50 UnregisterPowerSettingNotification
       2408  380 0002E6A0 UnregisterSessionPort
       2409  381 0009CB70 UnregisterSuspendResumeNotification
       2410  382 0009CBA0 UnregisterTouchWindow
       2411  383 0002E6B0 UnregisterUserApiHook
       2412  384 0002E6C0 UpdateDefaultDesktopThumbnail
       2413  385 00026F90 UpdateLayeredWindow
       2414  386 00024830 UpdateLayeredWindowIndirect
       2415  387 0009CC00 UpdatePerUserSystemParameters
       2416  388 0001FE70 UpdateWindow
       2417  389 0002E6D0 UpdateWindowInputSinkHints
       2418  38A 0002E6F0 UpdateWindowTransform
       2419  38B 0000A770 User32InitializeImmEntryTable
       2420  38C 0000A890 UserClientDllInitialize
       2421  38D 0002E700 UserHandleGrantAccess
       2422  38E 000634F0 UserLpkPSMTextOut
       2423  38F 000636B0 UserLpkTabbedTextOut
       2424  390 00027AD0 UserRealizePalette
       2425  391 00098820 UserRegisterWowHandlers
       2426  392 000A4E10 VRipOutput
       2427  393 000A4E20 VTagOutput
       2428  394 0002E710 ValidateRect
       2429  395 00027760 ValidateRgn
       2430  396 00093ED0 VkKeyScanA
       2431  397 00093F20 VkKeyScanExA
       2432  398 00028270 VkKeyScanExW
       2433  399 000279F0 VkKeyScanW
       2434  39A 00016160 WCSToMBEx
       2435  39B 000943C0 WINNLSEnableIME
       2436  39C 00094400 WINNLSGetEnableStatus
       2437  39D 00094440 WINNLSGetIMEHotkey
       2438  39E 00098A10 WaitForInputIdle
       2439  39F 0002E730 WaitForRedirectionStartComplete
       2440  3A0 0002E740 WaitMessage
       2441  3A1 000769C0 WinHelpA
       2442  3A2 00076DE0 WinHelpW
       2443  3A3 00027200 WindowFromDC
       2444  3A4 0002E750 WindowFromPhysicalPoint
       2445  3A5 0002E760 WindowFromPoint
       1503  3A6 000AFDD4 Wow64Transition
       2446  3A7 00091640 _UserTestTokenForInteractive
       2447  3A8 000ADEC0 gSharedInfo
       2448  3A9 00001580 gapfnScSendMessage
       2449  3AA 0009D340 keybd_event
       2450  3AB 0009D390 mouse_event
       2451  3AC 000922B0 wsprintfA
       2452  3AD 000250A0 wsprintfW
       2453  3AE 000922D0 wvsprintfA
       2454  3AF 000250C0 wvsprintfW
       1502      00057A50 [NONAME]
       1550      0008D210 [NONAME]
       1551      0008D2F0 [NONAME]
       1552      0008D1D0 [NONAME]
       1553      0008D0C0 [NONAME]
       1554      0008D290 [NONAME]
       2001      0007E930 [NONAME]
       2002      0007E7E0 [NONAME]
       2005      0002E340 [NONAME]
       2010      0002E610 [NONAME]
       2503      0002D890 [NONAME]
       2504      0002E650 [NONAME]
       2505      0002DEA0 [NONAME]
       2506      000559C0 [NONAME]
       2507      0002E300 [NONAME]
       2508      0002E140 [NONAME]
       2509      0002D710 [NONAME]
       2510      0002D9A0 [NONAME]
       2511      0002E3C0 [NONAME]
       2512      0002DB40 [NONAME]
       2513      0002E2E0 [NONAME]
       2514      000568B0 [NONAME]
       2515      00056910 [NONAME]
       2516      0002D880 [NONAME]
       2517      0002DDE0 [NONAME]
       2518      0001B0C0 [NONAME]
       2519      0002D9C0 [NONAME]
       2520      0002DFE0 [NONAME]
       2521      0002DD20 [NONAME]
       2522      0002E310 [NONAME]
       2523      00027700 [NONAME]
       2524      000554F0 [NONAME]
       2525      000550A0 [NONAME]
       2526      000554C0 [NONAME]
       2527      000550D0 [NONAME]
       2529      0002D8E0 [NONAME]
       2530      0002E720 [NONAME]
       2531      0002E320 [NONAME]
       2532      0002E3B0 [NONAME]
       2533      0002D790 [NONAME]
       2534      0002DF90 [NONAME]
       2535      000918D0 [NONAME]
       2536      0000BC10 [NONAME]
       2537      0002E2A0 [NONAME]
       2538      0002E040 [NONAME]
       2539      0002DEB0 [NONAME]
       2540      00091B60 [NONAME]
       2541      0002DD40 [NONAME]
       2542      0002E210 [NONAME]
       2544      0002D9E0 [NONAME]
       2545      0002DC70 [NONAME]
       2546      0002E240 [NONAME]
       2547      0009D3F0 [NONAME]
       2548      0002DD10 [NONAME]
       2549      0002E490 [NONAME]
       2550      0002D830 [NONAME]
       2551      0002E280 [NONAME]
       2552      00097BF0 [NONAME]
       2553      00098740 [NONAME]
       2554      00097AB0 [NONAME]
       2555      00021E70 [NONAME]
       2556      0002E2D0 [NONAME]
       2557      00025060 [NONAME]
       2558      00098790 [NONAME]
       2559      0002DC60 [NONAME]
       2560      000092D0 [NONAME]
       2561      00095A00 [NONAME]
       2562      000970A0 [NONAME]
       2563      0002D7F0 [NONAME]
       2564      00097C50 [NONAME]
       2566      0002E500 [NONAME]
       2567      00095A30 [NONAME]
       2568      00097F40 [NONAME]
       2569      00096520 [NONAME]
       2570      00098060 [NONAME]
       2571      0002E370 [NONAME]
       2572      00097030 [NONAME]
       2573      0002C060 [NONAME]
       2574      000096A0 [NONAME]
       2575      00095AD0 [NONAME]
       2576      0002E380 [NONAME]
       2577      00065750 [NONAME]
       2578      0002E0C0 [NONAME]
       2579      0002E570 [NONAME]
       2581      00096CB0 [NONAME]
       2582      00097E60 [NONAME]
       2584      00095A10 [NONAME]
       2585      0002E6E0 [NONAME]
       2586      00097F10 [NONAME]
       2587      00009F20 [NONAME]
       2588      0002D720 [NONAME]
       2589      0002DBC0 [NONAME]
       2590      0002DBB0 [NONAME]
       2591      0002E2C0 [NONAME]
       2592      0002E400 [NONAME]
       2593      0002DF80 [NONAME]
       2594      0002E410 [NONAME]
       2595      0002E4A0 [NONAME]
       2596      00097AF0 [NONAME]
       2597      00097E80 [NONAME]
       2598      00057100 [NONAME]
       2599      00096D30 [NONAME]
       2700      00095F30 [NONAME]
       2702      00084F10 [NONAME]
       2703      0002DFF0 [NONAME]
       2704      0002D990 [NONAME]
       2705      0002DFC0 [NONAME]
       2706      0002E020 [NONAME]
       2707      000258F0 [NONAME]
       2708      0002D760 [NONAME]

  Summary

        2000 .data
        1000 .didat
        8000 .idata
        8000 .reloc
       9F000 .rsrc
       AC000 .text
